;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath
116833;10240013;Brüschi;;;;;;;
116834;10240014;Hinteregg;;;;;;;
116835;10240015;Brodächer;;;;;;;
116836;10240016;Kirch;;;;;;;
116837;10240017;Burghalden;;;;;;;
116838;10240018;Hintersaal;;;;;;;
116839;10240019;Fluhhof;;;;;;;
116840;10240021;Cholgruben;;;;;;;
116841;10240022;Hochwachtfuss;;;;;;;
116842;10240023;Grosswiesen;;;;;;;
116843;10240024;Rad;;;;;;;
116844;10240025;Eichen;;;;;;;
116845;10240026;Gweslig;;;;;;;
116846;10240027;Bann;;;;;;;
116847;10240028;Holtel;;;;;;;
116848;10240029;Erdbeeri;;;;;;;
116849;10240030;Fröschmatt;;;;;;;
116850;10240031;Holzacker;;;;;;;
116851;10240032;Hagebuch;;;;;;;
116852;10240033;Festungstunnel;;;;;;;
116853;10240034;Hornusser;;;;;;;
116854;10240036;Mülächer;;;;;;;
116855;10240037;Flüh;;;;;;;
116856;10240038;Oberdorf;;;;;;;
116857;10240039;Juchstud;;;;;;;
116858;10240040;Rieder;;;;;;;
116859;10240041;Gishalden;;;;;;;
116860;10240042;Oberes;;;;;;;
116861;10240043;Juhen;;;;;;;
116862;10240044;Rieder;;;;;;;
116863;10240045;Heidenloch;;;;;;;
116864;10240046;Ortsverbindung;;;;;;;
116865;10240047;Langacher;;;;;;;
116866;10240048;Rüti;;;;;;;
116867;10240049;Hühnerweid;;;;;;;
116868;10240050;Röti;;;;;;;
116869;10240051;Langenbirren;;;;;;;
116870;10240052;Aegerten;;;;;;;
116871;10240053;Knoten Bahnhof;;;;;;;
116872;10240054;Unteres;;;;;;;
116873;10240055;Lättenfeld;;;;;;;
116874;10240056;Bahn;;;;;;;
116875;10240057;Langmatt;;;;;;;
116876;10240058;Werk;;;;;;;
116877;10240059;Laubis;;;;;;;
116878;10240060;Bärloo;;;;;;;
116879;10240061;Lenzloch;;;;;;;
116880;10240062;Badstube;;;;;;;
116881;10240063;Lucken;;;;;;;
116882;10240064;Friedhof;;;;;;;
116883;10240065;Lüscher;;;;;;;
116884;10240066;Laufen;;;;;;;
116885;10240067;Moosmatten;;;;;;;
116886;10240068;Kornblumen;;;;;;;
116887;10240069;Rindel;;;;;;;
116888;10240070;Markus;;;;;;;
116889;10240071;Müselifeld;;;;;;;
116890;10240072;Lusthüsli;;;;;;;
116891;10240073;Paradieslitunnel;;;;;;;
116892;10240074;Neue Rhein;;;;;;;
116893;10240075;Ortsverbindung;;;;;;;
116894;10240076;Rhein;;;;;;;
116895;10240077;Rebacher;;;;;;;
116896;10240078;Ortsverbindung;;;;;;;
116897;10240079;Roostbodenfeld;;;;;;;
116898;10240080;Industrie Nord;;;;;;;
116899;10240081;Reh;;;;;;;
116900;10240082;Rhytürli;;;;;;;
116901;10240083;Rostboden;;;;;;;
116902;10240084;Steckacker;;;;;;;
116903;10240085;Rosshimmel;;;;;;;
116904;10240086;Ross;;;;;;;
116905;10240087;Rothenbühl;;;;;;;
116906;10240088;Birch;;;;;;;
116907;10240089;Seiler;;;;;;;
116908;10240090;Stadt;;;;;;;
116909;10240091;Sand;;;;;;;
116910;10240092;Faarmatt;;;;;;;
116911;10240093;Spiegelberg;;;;;;;
116912;10240094;A3;;;;;;;
116913;10240095;Schlipf;;;;;;;
116914;10240096;Moos;;;;;;;
116915;10240097;Tiefelach;;;;;;;
116916;10240098;Eisenbahn;;;;;;;
116917;10240099;Sennenberg;;;;;;;
116918;10240100;Reussufer;;;;;;;
116919;10240101;Riesmatt;;;;;;;
116920;10240102;Geuen;;;;;;;
116921;10240103;Stein;;;;;;;
116922;10240104;Ulrich;;;;;;;
116923;10240105;Römer;;;;;;;
116924;10240106;Kieswerk;;;;;;;
116925;10240107;Tal;;;;;;;
116926;10240108;A1;;;;;;;
116927;10240109;Ross;;;;;;;
116928;10240110;Rohrmatt;;;;;;;
116929;10240111;Tal;;;;;;;
116930;10240112;Bellevue;;;;;;;
116931;10240113;Rotel;;;;;;;
116932;10240114;Ockert;;;;;;;
116933;10240115;Papprich;;;;;;;
116934;10240116;Bogen;;;;;;;
116935;10240117;Schmärlauben;;;;;;;
116936;10240118;Ortsverbindung;;;;;;;
116937;10240119;Zinggen;;;;;;;
116938;10240120;Buechberg;;;;;;;
116939;10240121;Schränz;;;;;;;
116940;10240122;Unterburg;;;;;;;
116941;10240123;Arbeitslosen;;;;;;;
116942;10240124;Bunker;;;;;;;
116943;10240125;Tobelacker;;;;;;;
116944;10240126;A3;;;;;;;
116945;10240127;Bach;;;;;;;
116946;10240128;Chindlistein;;;;;;;
116947;10240129;Waldhaus;;;;;;;
116948;10240130;Mösli;;;;;;;
116949;10240131;Badener;;;;;;;
116950;10240132;Douglas;;;;;;;
116951;10240133;Weiher;;;;;;;
116952;10240134;Rad;;;;;;;
116953;10240135;Bifangen;;;;;;;
116954;10240136;Emmert;;;;;;;
116955;10240137;Wilenhau;;;;;;;
116956;10240138;Grenz;;;;;;;
116957;10240139;Bodenacher;;;;;;;
116958;10240140;Eschen;;;;;;;
116959;10240141;Zinggacker;;;;;;;
116960;10240142;Hütte;;;;;;;
116961;10240143;Brandeggli;;;;;;;
116962;10240144;Fuchshölen;;;;;;;
116963;10240145;Badener;;;;;;;
116964;10240146;Kreuz;;;;;;;
116965;10240147;Brünnli;;;;;;;
116966;10240148;Hinterhau;;;;;;;
116967;10240149;Risi;;;;;;;
116968;10240150;Laufenburger;;;;;;;
116969;10240151;Chilestägli;;;;;;;
116970;10240152;Hitzkehlen;;;;;;;
116971;10240153;Rugg;;;;;;;
116972;10240154;Leimgruben;;;;;;;
116973;10240155;Chöölgarten;;;;;;;
116974;10240156;Juxital;;;;;;;
116975;10240157;Rütihof;;;;;;;
116976;10240158;Lei;;;;;;;
116977;10240159;Moos;;;;;;;
116978;10240160;Ortsverbindung;;;;;;;
116979;10240161;Quer;;;;;;;
116980;10240162;Rhy;;;;;;;
116981;10240166;Rebmatt;;;;;;;
116982;10240167;Gnadenthaler;;;;;;;
116983;10240168;Ahorn;;;;;;;
116984;10240169;Haupt;;;;;;;
116985;10240170;Rebmatt;;;;;;;
116986;10240171;Oberdorf;;;;;;;
116987;10240174;Bibersteiner;;;;;;;
116988;10240175;Büttiker;;;;;;;
116989;10240176;Oberdorf;;;;;;;
116990;10240177;Schul;;;;;;;
116991;10240179;Schulhaus;;;;;;;
116992;10240180;Büttiker;;;;;;;
116993;10240181;Schul;;;;;;;
116994;10240182;Schulhaus;;;;;;;
116995;10240184;Höhle;;;;;;;
116996;10240185;Veltheimer;;;;;;;
116997;10240186;Dorf;;;;;;;
116998;10240187;Wein;;;;;;;
116999;10240189;Veltheimer;;;;;;;
117000;10240190;Hauser;;;;;;;
117001;10240191;Dorf;;;;;;;
117002;10240192;Winzer;;;;;;;
117003;10240196;Winzer;;;;;;;
117004;10240197;Hof;;;;;;;
117005;10240198;Chalm;;;;;;;
117006;10240199;Feld;;;;;;;
117007;10240200;Berg;;;;;;;
117008;10240202;Chalm;;;;;;;
117009;10240203;Schul;;;;;;;
117010;10240204;Berg;;;;;;;
117011;10240205;Birken;;;;;;;
117012;10240206;Rebberg;;;;;;;
117013;10240207;Schul;;;;;;;
117014;10240208;Dorf;;;;;;;
117015;10240209;Birken;;;;;;;
117016;10240210;Rebberg;;;;;;;
117017;10240211;Haupt;;;;;;;
117018;10240212;Dorf;;;;;;;
117019;10240213;Luzerner;;;;;;;
117020;10240214;Haupt;;;;;;;
117021;10240215;Haupt;;;;;;;
117022;10240216;Ruchmatt;;;;;;;
117023;10240220;Garschels;;;;;;;
117024;10240221;Franz Burckhardt;;;;;;;
117025;10240222;Winterli;;;;;;;
117026;10240234;Höfli;;;;;;;
117027;10240238;Schütze;;;;;;;
117028;10240239;Kernumfahrung West;;;;;;;
117029;10240243;Langgrund;;;;;;;
117030;10240244;Neutal;;;;;;;
117031;10240299;Gwandlen;;;;;;;
117032;10240300;Hirzenmoos;;;;;;;
117033;10240301;Weidwiesen;;;;;;;
117034;10240302;Tebis;;;;;;;
117035;10240303;Berg;;;;;;;
117036;10240304;Weid;;;;;;;
117037;10240305;Albishorn;;;;;;;
117038;10240306;Heerenplätz;;;;;;;
117039;10240307;Fäderenplätz;;;;;;;
117040;10240308;Allmenden;;;;;;;
117041;10240309;Chalberweid;;;;;;;
117042;10240310;Bachtalen;;;;;;;
117043;10240311;Hungerhalden;;;;;;;
117044;10240312;Bifang;;;;;;;
117045;10240313;Weier;;;;;;;
117046;10240314;Häglimoos;;;;;;;
117047;10240315;Rotenberg;;;;;;;
117048;10240316;Grischheiweiden;;;;;;;
117049;10240317;Schürmatt;;;;;;;
117050;10240319;Lauferbuechen;;;;;;;
117051;10240320;Eglisgrund;;;;;;;
117052;10240321;Murhalden;;;;;;;
117053;10240323;Berg;;;;;;;
117054;10240324;Sod;;;;;;;
117055;10240325;Riet;;;;;;;
117056;10240328;Risihof;;;;;;;
117057;10240329;Rauberg;;;;;;;
117058;10240330;Haberstal;;;;;;;
117059;10240331;Linden;;;;;;;
117060;10240332;Hau;;;;;;;
117061;10240333;Steighalden;;;;;;;
117062;10240334;Schnäggenhalden;;;;;;;
117063;10240335;Schmidwingert;;;;;;;
117064;10240336;Sulgen;;;;;;;
117065;10240337;Massolteren;;;;;;;
117066;10240338;Bachtelen;;;;;;;
117067;10240339;Wisli;;;;;;;
117068;10240340;Buechslenboden;;;;;;;
117069;10240341;Hoschet;;;;;;;
117070;10240343;Vorderweid;;;;;;;
117071;10240344;Langrüti;;;;;;;
117072;10240345;Weid;;;;;;;
117073;10240346;Mehltobel;;;;;;;
117074;10240347;Stoss;;;;;;;
117075;10240348;Erpli;;;;;;;
117076;10240349;Bodenweid;;;;;;;
117077;10240350;Urchen;;;;;;;
117078;10240351;Ghoggweid;;;;;;;
117079;10240352;Neuhaus;;;;;;;
117080;10240354;Hirzegg;;;;;;;
117081;10240355;Vorderstorchenegg;;;;;;;
117082;10240357;Waldsberg;;;;;;;
117083;10240358;Allenwil;;;;;;;
117084;10240359;Roswies;;;;;;;
117085;10240361;Kessel;;;;;;;
117086;10240363;Storchenegg;;;;;;;
117087;10240364;Langrüti;;;;;;;
117088;10240365;Feuerschwand;;;;;;;
117089;10240367;Rüti;;;;;;;
117090;10240368;Sand;;;;;;;
117091;10240369;Tribel;;;;;;;
117092;10240371;Bachtobel;;;;;;;
117093;10240372;Moos;;;;;;;
117094;10240373;Rosriet;;;;;;;
117095;10240374;Seewadel;;;;;;;
117096;10240375;Schlatt;;;;;;;
117097;10240376;Zimmberg;;;;;;;
117098;10240377;Bernet;;;;;;;
117099;10240378;Müliweier;;;;;;;
117100;10240379;Hard;;;;;;;
117101;10240380;Rebacher;;;;;;;
117102;10240381;Altrüti;;;;;;;
117103;10240382;Massholderen;;;;;;;
117104;10240383;Unterdorf;;;;;;;
117105;10240384;Stalden;;;;;;;
117106;10240385;Lättenholz;;;;;;;
117107;10240386;Steinbüel;;;;;;;
117108;10240387;Hofacker;;;;;;;
117109;10240388;Chätzler;;;;;;;
117110;10240389;Alberen;;;;;;;
117111;10240390;Weiher;;;;;;;
117112;10240391;Scheibenstand;;;;;;;
117113;10240392;Wald;;;;;;;
117114;10240393;Wald;;;;;;;
117115;10240404;Rosenpark;;;;;;;
117116;10240409;Hinterdorf;;;;;;;
117117;10240410;Hinterdorf;;;;;;;
117118;10240413;Feld;;;;;;;
117119;10240418;Garten;;;;;;;
117120;10240421;Moos;;;;;;;
117121;10240422;Brand;;;;;;;
117122;10240434;Bahnhof;;;;;;;
117123;10240435;Bahnhof;;;;;;;
117124;10240436;Bahnhof;;;;;;;
117125;10240437;Büel;;;;;;;
117126;10240438;Büel;;;;;;;
117127;10240439;Lerch;;;;;;;
117128;10240440;Lerch;;;;;;;
117129;10240441;Winkel;;;;;;;
117130;10240442;Winkel;;;;;;;
117131;10240443;Haupt;;;;;;;
117132;10240446;Türlersee;;;;;;;
117133;10240447;Sutermatten;;;;;;;
117134;10240448;Weid;;;;;;;
117135;10240449;Chrutzelen;;;;;;;
117136;10240450;Egg;;;;;;;
117137;10240451;Torfland;;;;;;;
117138;10240452;Wellenweid;;;;;;;
117139;10240453;Isleren;;;;;;;
117140;10240454;Hombergweid;;;;;;;
117141;10240455;Geissbüel;;;;;;;
117142;10240457;Schützen;;;;;;;
117143;10240458;Rhiufer;;;;;;;
117144;10240459;Büechlihau;;;;;;;
117145;10240460;Autobahn A16;;;;;;;
117146;10240461;Sädel;;;;;;;
117147;10240462;Gries;;;;;;;
117148;10240463;Hörnli;;;;;;;
117149;10240464;Kumetloch;;;;;;;
117150;10240465;Panorama;;;;;;;
117151;10240466;Bern Auto T6;;;;;;;
117152;10240467;Winkelwiesen;;;;;;;
117153;10240468;Wasen;;;;;;;
117154;10240470;Fürstenhalden;;;;;;;
117155;10240483;Werkmatt;;;;;;;
117156;10240505;Bäcker;;;;;;;
117157;10240520;Antonius;;;;;;;
117158;10240521;Bistinenpass;;;;;;;
117159;10240522;Laggintal;;;;;;;
117160;10240524;Panorama;;;;;;;
117161;10240525;Sirvolten;;;;;;;
117162;10240526;Stockalper;;;;;;;
117163;10240531;Isola;;;;;;;
117164;10240536;Allmend;;;;;;;
117165;10240537;Boll;;;;;;;
117166;10240538;Breiti;;;;;;;
117167;10240539;Brüelmatt;;;;;;;
117168;10240540;Geissacher;;;;;;;
117169;10240541;Guet;;;;;;;
117170;10240542;Riedacher;;;;;;;
117171;10240543;Schürmatt;;;;;;;
117172;10240544;Stigelmatt;;;;;;;
117173;10240545;Neumatt;;;;;;;
117174;10240551;Findel;;;;;;;
117175;10240555;Autobahn T6;;;;;;;
117176;10240556;Autobahn A1;;;;;;;
117177;10240557;Autobahn A8;;;;;;;
117178;10240558;Autobahn A8;;;;;;;
117179;10240562;Autobahn A1;;;;;;;
117180;10240563;Wahlendorf;;;;;;;
117181;10240565;Fraubrunnen;;;;;;;
117182;10240568;Buchen;;;;;;;
117183;10240569;Haupt;;;;;;;
117184;10240572;Buchen;;;;;;;
117185;10240573;Wahlendorf;;;;;;;
117186;10240577;Haupt;;;;;;;
117187;10240578;Haupt;;;;;;;
117188;10240581;Haupt;;;;;;;
117189;10240582;Haupt;;;;;;;
117190;10240584;Amsel;;;;;;;
117191;10240585;Bahnhof;;;;;;;
117192;10240586;Hinterdorf;;;;;;;
117193;10240588;Bahnhof;;;;;;;
117194;10240589;Amsel;;;;;;;
117195;10240590;Hinterdorf;;;;;;;
117196;10240591;Haupt;;;;;;;
117197;10240592;Bahnhof;;;;;;;
117198;10240593;Emmental;;;;;;;
117199;10240594;Hinterdorf;;;;;;;
117200;10240595;Haupt;;;;;;;
117201;10240596;Bahnhof;;;;;;;
117202;10240597;Emmental;;;;;;;
117203;10240598;Hinterdorf;;;;;;;
117204;10240599;Alte;;;;;;;
117205;10240600;Bahn;;;;;;;
117206;10240601;Birken;;;;;;;
117207;10240602;Höhe;;;;;;;
117208;10240603;Alte;;;;;;;
117209;10240604;Bahn;;;;;;;
117210;10240605;Höhe;;;;;;;
117211;10240606;Birken;;;;;;;
117212;10240607;Alte;;;;;;;
117213;10240608;Birken;;;;;;;
117214;10240609;Limpach;;;;;;;
117215;10240610;Dorf;;;;;;;
117216;10240611;Bahnhof;;;;;;;
117217;10240612;Birken;;;;;;;
117218;10240613;Limpach;;;;;;;
117219;10240614;Dorf;;;;;;;
117220;10240615;Bahnhof;;;;;;;
117221;10240616;Blumen;;;;;;;
117222;10240617;Matten;;;;;;;
117223;10240618;Matten;;;;;;;
117224;10240619;Bahnhof;;;;;;;
117225;10240620;Blumen;;;;;;;
117226;10240621;Matten;;;;;;;
117227;10240622;Matten;;;;;;;
117228;10240623;Bahnhof;;;;;;;
117229;10240624;Buchen;;;;;;;
117230;10240625;Moos;;;;;;;
117231;10240626;Rumendingen;;;;;;;
117232;10240627;Büel;;;;;;;
117233;10240628;Buchen;;;;;;;
117234;10240629;Moos;;;;;;;
117235;10240630;Rumendingen;;;;;;;
117236;10240631;Büel;;;;;;;
117237;10240632;Chasseral;;;;;;;
117238;10240633;Moos;;;;;;;
117239;10240635;Dorf;;;;;;;
117240;10240636;Chasseral;;;;;;;
117241;10240637;Säge;;;;;;;
117242;10240639;Dorf;;;;;;;
117243;10240640;Damm;;;;;;;
117244;10240641;Säge;;;;;;;
117245;10240643;Halten;;;;;;;
117246;10240644;Damm;;;;;;;
117247;10240645;Solothurn;;;;;;;
117248;10240648;Eschen;;;;;;;
117249;10240649;Solothurn;;;;;;;
117250;10240651;Aefligen;;;;;;;
117251;10240652;Eschen;;;;;;;
117252;10240653;Solothurn;;;;;;;
117253;10240654;Halten;;;;;;;
117254;10240655;Aefligen;;;;;;;
117255;10240656;Fabrik;;;;;;;
117256;10240657;Birken;;;;;;;
117257;10240658;Bahnhof;;;;;;;
117258;10240659;Aefligen;;;;;;;
117259;10240660;Fabrik;;;;;;;
117260;10240661;Birken;;;;;;;
117261;10240662;Bahnhof;;;;;;;
117262;10240663;Bach;;;;;;;
117263;10240664;Fichten;;;;;;;
117264;10240665;Höhe;;;;;;;
117265;10240666;Dorf;;;;;;;
117266;10240667;Bach;;;;;;;
117267;10240668;Höhe;;;;;;;
117268;10240669;Fichten;;;;;;;
117269;10240670;Dorf;;;;;;;
117270;10240671;Bahnhof;;;;;;;
117271;10240672;Dorf;;;;;;;
117272;10240673;Friedhof;;;;;;;
117273;10240674;Holzmühle;;;;;;;
117274;10240675;Bahnhof;;;;;;;
117275;10240676;Aare;;;;;;;
117276;10240677;Friedhof;;;;;;;
117277;10240679;Mattstetten;;;;;;;
117278;10240680;Aare;;;;;;;
117279;10240681;Giessen;;;;;;;
117280;10240682;Bahnhof;;;;;;;
117281;10240683;Mattstetten;;;;;;;
117282;10240686;Bahnhof;;;;;;;
117283;10240687;Oberdorf;;;;;;;
117284;10240689;Jura;;;;;;;
117285;10240690;Bern;;;;;;;
117286;10240691;Oberdorf;;;;;;;
117287;10240692;Lützelflüh;;;;;;;
117288;10240693;Jura;;;;;;;
117289;10240694;Bern;;;;;;;
117290;10240695;Biglen;;;;;;;
117291;10240696;Lützelflüh;;;;;;;
117292;10240697;Meisen;;;;;;;
117293;10240698;Bern;;;;;;;
117294;10240699;Biglen;;;;;;;
117295;10240700;Bahnhof;;;;;;;
117296;10240701;Meisen;;;;;;;
117297;10240702;Breite;;;;;;;
117298;10240703;Dorf;;;;;;;
117299;10240704;Bahnhof;;;;;;;
117300;10240705;Nelken;;;;;;;
117301;10240706;Breite;;;;;;;
117302;10240707;Dorf;;;;;;;
117303;10240708;Dorf;;;;;;;
117304;10240709;Nelken;;;;;;;
117305;10240710;Büren;;;;;;;
117306;10240711;Schwand;;;;;;;
117307;10240712;Büren;;;;;;;
117308;10240713;Pappel;;;;;;;
117309;10240714;Dorf;;;;;;;
117310;10240715;Pappel;;;;;;;
117311;10240716;Schwand;;;;;;;
117312;10240717;Dorf;;;;;;;
117313;10240719;Tulpen;;;;;;;
117314;10240720;Dorf;;;;;;;
117315;10240721;Tägertschi;;;;;;;
117316;10240723;Tulpen;;;;;;;
117317;10240724;Etzelkofen;;;;;;;
117318;10240725;Tägertschi;;;;;;;
117319;10240726;Heimenhausen;;;;;;;
117320;10240728;Etzelkofen;;;;;;;
117321;10240729;Trimstein;;;;;;;
117322;10240730;Heimenhausen;;;;;;;
117323;10240732;Fraubrunnen;;;;;;;
117324;10240733;Trimstein;;;;;;;
117325;10240734;Jura;;;;;;;
117326;10240735;Haupt;;;;;;;
117327;10240736;Oberdorf;;;;;;;
117328;10240738;Jura;;;;;;;
117329;10240739;Haupt;;;;;;;
117330;10240740;Oberdorf;;;;;;;
117331;10240742;Fraubrunnen;;;;;;;
117332;10240744;Spychweid;;;;;;;
117333;10240747;Hornberg;;;;;;;
117334;10240748;Hornberg;;;;;;;
117335;10240749;Biel;;;;;;;
117336;10240750;Biel;;;;;;;
117337;10240752;Churzäglen;;;;;;;
117338;10240753;Reservoir;;;;;;;
117339;10240771;Schlag;;;;;;;
117340;10240799;Ämet;;;;;;;
117341;10240800;Bruno Bauder;;;;;;;
117342;10240806;Obstgarten;;;;;;;
117343;10240834;Grat;;;;;;;
117344;10240836;Saum;;;;;;;
117345;10240837;Lochbuck;;;;;;;
117346;10240838;Schneisen 14;;;;;;;
117347;10240839;Schneisen 16;;;;;;;
117348;10240840;Tor 121;;;;;;;
117349;10240841;Satelliten;;;;;;;
117350;10240842;Echo 3;;;;;;;
117351;10240843;Stich Schwelle 14;;;;;;;
117352;10240844;Stich Schwelle 16;;;;;;;
117353;10240847;Schaschiel;;;;;;;
117354;10240848;Helligwis;;;;;;;
117355;10240851;Gungeler;;;;;;;
117356;10240864;Langacker;;;;;;;
117357;10240869;Müli;;;;;;;
117358;10240871;Müli;;;;;;;
117359;10240872;Ägerta;;;;;;;
117360;10240873;Ägerta;;;;;;;
117361;10240874;Ägertli;;;;;;;
117362;10240875;Ägertli;;;;;;;
117363;10240877;Feld;;;;;;;
117364;10240880;Grossfeld;;;;;;;
117365;10240882;Dorf;;;;;;;
117366;10240883;Niedermoos;;;;;;;
117367;10240884;Autobahn A4a;;;;;;;
117368;10240886;Kantons K;;;;;;;
117369;10240888;Zuger Neuägeri;;;;;;;
117370;10240889;Autobahn A4;;;;;;;
117371;10240891;Kantons H;;;;;;;
117372;10240892;G;;;;;;;
117373;10240893;Autobahn A14;;;;;;;
117374;10240894;Autobahn A4;;;;;;;
117375;10240895;Dolenstutz Tänndlichrüz;;;;;;;
117376;10240896;Tänndlichrüz Rossboden Steinstoss Wyssenbach;;;;;;;
117377;10240897;Autobahn A14;;;;;;;
117378;10240898;Autobahn A4;;;;;;;
117379;10240899;Autobahn A4a;;;;;;;
117380;10240900;Kantons H;;;;;;;
117381;10240901;Wuost;;;;;;;
117382;10240909;Malient;;;;;;;
117383;10240913;Ruet;;;;;;;
117384;10240938;Gadastatt;;;;;;;
117385;10240942;Badner;;;;;;;
117386;10240943;Dorbu;;;;;;;
117387;10240944;Klüüs;;;;;;;
117388;10240945;Marungglii;;;;;;;
117389;10240947;Oberdietu;;;;;;;
117390;10240948;Buljes;;;;;;;
117391;10240949;Güdri;;;;;;;
117392;10240950;Lommeli;;;;;;;
117393;10240951;Tschingere;;;;;;;
117394;10240952;Unnerdietu;;;;;;;
117395;10240960;Bally;;;;;;;
117396;10240961;Dorf;;;;;;;
117397;10240962;Dorf;;;;;;;
117398;10240963;Neuenkirch;;;;;;;
117399;10240964;Weidli;;;;;;;
117400;10240965;Bally;;;;;;;
117401;10240966;Hinterdorf;;;;;;;
117402;10240967;Dorf;;;;;;;
117403;10240968;Weidli;;;;;;;
117404;10240969;Dorf;;;;;;;
117405;10240970;Hinterdorf;;;;;;;
117406;10240972;Mösli;;;;;;;
117407;10240973;Dorf;;;;;;;
117408;10240974;Kantons;;;;;;;
117409;10240975;Horben;;;;;;;
117410;10240976;Mösli;;;;;;;
117411;10240977;Grund;;;;;;;
117412;10240978;Kantons;;;;;;;
117413;10240979;Dorf;;;;;;;
117414;10240980;Aargauer;;;;;;;
117415;10240981;Grund;;;;;;;
117416;10240982;Schulhaus;;;;;;;
117417;10240983;Dorf;;;;;;;
117418;10240984;Aargauer;;;;;;;
117419;10240985;Oberdorf;;;;;;;
117420;10240986;Schulhaus;;;;;;;
117421;10240987;Luzern;;;;;;;
117422;10240988;Aescher;;;;;;;
117423;10240989;Oberdorf;;;;;;;
117424;10240990;Birken;;;;;;;
117425;10240991;Luzern;;;;;;;
117426;10240992;Aescher;;;;;;;
117427;10240993;Wilihöfer;;;;;;;
117428;10240994;Birken;;;;;;;
117429;10240995;Neuenkirch;;;;;;;
117430;10240996;Altwiser;;;;;;;
117431;10240997;Wilihöfer;;;;;;;
117432;10240998;Dorf;;;;;;;
117433;10240999;Rösslimatt;;;;;;;
117434;10241000;Altwiser;;;;;;;
117435;10241001;Dorf;;;;;;;
117436;10241002;Dorf;;;;;;;
117437;10241003;Rösslimatt;;;;;;;
117438;10241004;Ermenseer;;;;;;;
117439;10241005;Dorf;;;;;;;
117440;10241006;Dorf;;;;;;;
117441;10241007;Schulhaus;;;;;;;
117442;10241008;Ermenseer;;;;;;;
117443;10241009;Feld;;;;;;;
117444;10241010;Oberfeld;;;;;;;
117445;10241011;Schulhaus;;;;;;;
117446;10241012;Hämiker;;;;;;;
117447;10241013;Feld;;;;;;;
117448;10241014;Oberfeld;;;;;;;
117449;10241015;Dorf;;;;;;;
117450;10241016;Hämiker;;;;;;;
117451;10241017;Moos;;;;;;;
117452;10241018;Rosen;;;;;;;
117453;10241019;Dorf;;;;;;;
117454;10241020;Rütimatt;;;;;;;
117455;10241021;Moos;;;;;;;
117456;10241022;Rosen;;;;;;;
117457;10241023;Sagenmatt;;;;;;;
117458;10241024;Rütimatt;;;;;;;
117459;10241025;Sonnmatt;;;;;;;
117460;10241026;Schulhaus;;;;;;;
117461;10241027;Sagenmatt;;;;;;;
117462;10241028;Schul;;;;;;;
117463;10241029;Sonnmatt;;;;;;;
117464;10241030;Schulhaus;;;;;;;
117465;10241031;Sonnen;;;;;;;
117466;10241032;Schul;;;;;;;
117467;10241033;Zügholz;;;;;;;
117468;10241034;Sonnmatt;;;;;;;
117469;10241035;Sonnen;;;;;;;
117470;10241036;See;;;;;;;
117471;10241037;Zügholz;;;;;;;
117472;10241038;Sonnmatt;;;;;;;
117473;10241039;Allmend;;;;;;;
117474;10241040;See;;;;;;;
117475;10241041;Dorf;;;;;;;
117476;10241042;Wiesen;;;;;;;
117477;10241043;Allmend;;;;;;;
117478;10241044;Wiesen;;;;;;;
117479;10241045;Luthern;;;;;;;
117480;10241046;Luthern;;;;;;;
117481;10241047;Feld;;;;;;;
117482;10241057;Bleiggen;;;;;;;
117483;10241059;Blatten;;;;;;;
117484;10241061;Engin;;;;;;;
117485;10241062;Gisentell;;;;;;;
117486;10241063;Kirch;;;;;;;
117487;10241064;Lonza;;;;;;;
117488;10241065;matten;;;;;;;
117489;10241066;Brunnmatten;;;;;;;
117490;10241068;Bietschhorn;;;;;;;
117491;10241069;Tiefenmatten;;;;;;;
117492;10241070;Schlucht;;;;;;;
117493;10241071;Sagen;;;;;;;
117494;10241072;Spielfluh;;;;;;;
117495;10241073;Burgerhaus;;;;;;;
117496;10241074;Bodmen;;;;;;;
117497;10241075;Umlauf;;;;;;;
117498;10241076;Stadelfluh;;;;;;;
117499;10241077;Eisten;;;;;;;
117500;10241078;Eist;;;;;;;
117501;10241079;Wendelin;;;;;;;
117502;10241080;Weissenried;;;;;;;
117503;10241081;Firt;;;;;;;
117504;10241082;Steinschlag;;;;;;;
117505;10241083;Bünten;;;;;;;
117506;10241095;Fafler;;;;;;;
117507;10241096;Oberried;;;;;;;
117508;10241097;Nesthorn;;;;;;;
117509;10241098;Ried;;;;;;;
117510;10241100;Hotel;;;;;;;
117511;10241102;Finstertan;;;;;;;
117512;10241103;Winterbletschen;;;;;;;
117513;10241104;Zubin;;;;;;;
117514;10241105;Birch;;;;;;;
117515;10241107;Tärra;;;;;;;
117516;10241108;Bifig;;;;;;;
117517;10241109;Netzbord;;;;;;;
117518;10241110;Tennmatten;;;;;;;
117519;10241111;Weeschtumatten;;;;;;;
117520;10241113;Tal;;;;;;;
117521;10241115;Kühmatt;;;;;;;
117522;10241117;A1;;;;;;;
117523;10241118;Weiden;;;;;;;
117524;10241119;Stöckhau;;;;;;;
117525;10241128;Lärchen;;;;;;;
117526;10241137;Müliboden;;;;;;;
117527;10241138;Haupt;;;;;;;
117528;10241142;Halde;;;;;;;
117529;10241147;Haupt;;;;;;;
117530;10241148;Geere;;;;;;;
117531;10241152;Haupt;;;;;;;
