;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath;image
33921;10237206;Creve Coeur;;;;;;;;
33922;10237208;Rhone Ouest;;;;;;;;
33923;10237210;Dzervine;;;;;;;;
33924;10237212;Vin;;;;;;;;
33925;10237214;Digue;;;;;;;;
33926;10237218;Garenne;;;;;;;;
33927;10237222;Graviere;;;;;;;;
33928;10237223;Rapasses;;;;;;;;
33929;10237226;Huppe;;;;;;;;
33930;10237227;7 aout 1953;;;;;;;;
33931;10237230;Luy;;;;;;;;
33932;10237231;Dailla;;;;;;;;
33933;10237234;Rotte;;;;;;;;
33934;10237235;Cepages;;;;;;;;
33935;10237238;Station pompage;;;;;;;;
33936;10237239;Chateau;;;;;;;;
33937;10237242;Arragnonne;;;;;;;;
33938;10237243;Adonis;http://www.wikidata.org/entity/Q380787;Adonis;masculin;1930-01-01T00:00:00Z;;http://www.wikidata.org/entity/Q4703087;;
33939;10237247;Canal;;;;;;;;
33940;10237250;Murgeres;;;;;;;;
33941;10237254;Places;;;;;;;;
33942;10237258;Pommiers;;;;;;;;
33943;10237262;Portions;;;;;;;;
33944;10237266;Tatses;;;;;;;;
33945;10237267;Charbonnieres;;;;;;;;
33946;10237270;centre entretien;;;;;;;;
33947;10237271;Combes;;;;;;;;
33948;10237274;Clou Liddes;;;;;;;;
33949;10237275;Esserts;;;;;;;;
33950;10237278;College;;;;;;;;
33951;10237282;Creblet;;;;;;;;
33952;10237286;Creux;;;;;;;;
33953;10237290;Blettay;;;;;;;;
33954;10237293;Traverse Sinlio;;;;;;;;
33955;10237294;Etourneaux;;;;;;;;
33956;10237295;Gilliod;;;;;;;;
33957;10237297;Traverse Alouettes;;;;;;;;
33958;10237301;Traverse Closures;;;;;;;;
33959;10237305;Traverse Combes;;;;;;;;
33960;10237309;Traverse Joncs;;;;;;;;
33961;10237313;Traverse Maraiches;;;;;;;;
33962;10237317;Traverse Marigots;;;;;;;;
33963;10237319;Griba;;;;;;;;
33964;10237327;Larzes;;;;;;;;
33965;10237334;Muller;http://www.wikidata.org/entity/Q104794493;Muller;;;;;;
33966;10237340;Pierre Grosse;;;;;;;;
33967;10237343;Pro Array;;;;;;;;
33968;10237347;Digue Maretsons;;;;;;;;
33969;10237349;Echelotte;;;;;;;;
33970;10237351;Colloracle;;;;;;;;
33971;10237353;Ouest;;;;;;;;
33972;10237355;Vy;;;;;;;;
33973;10237357;Maison Rose;;;;;;;;
33974;10237359;Insarce;;;;;;;;
33975;10237363;Chenes;;;;;;;;
33976;10237365;Chanlevon;;;;;;;;
33977;10237367;Epenays;;;;;;;;
33978;10237369;Morache;;;;;;;;
33979;10237371;Parolles;;;;;;;;
33980;10237373;Essertse;;;;;;;;
33981;10237375;Bouiet;;;;;;;;
33982;10237377;Lonzemarenda;;;;;;;;
33983;10237379;Pro Saxe;;;;;;;;
33984;10237381;Merbe;;;;;;;;
33985;10237383;Botsache;;;;;;;;
33986;10237384;Rte Forclaz;;;;;;;;
33987;10237385;Nan Bouloues;;;;;;;;
33988;10237387;Buitonne;;;;;;;;
33989;10237388;Rte Emosson;;;;;;;;
33990;10237389;Plampra;;;;;;;;
33991;10237391;Chibo;;;;;;;;
33992;10237393;Revouir;;;;;;;;
33993;10237395;Dorenaz;;;;;;;;
33994;10237397;Sarmona;;;;;;;;
33995;10237399;Jeur Brulee;;;;;;;;
33996;10237401;Enselme;;;;;;;;
33997;10237403;Erie;;;;;;;;
33998;10237405;Bouilles;;;;;;;;
33999;10237407;Remaniement;;;;;;;;
34000;10237409;Gotres;;;;;;;;
34001;10237411;Siphon;;;;;;;;
34002;10237413;Delize;;;;;;;;
34003;10237415;Toccan;;;;;;;;
34004;10237417;Fieudiere;;;;;;;;
34005;10237419;Torcol;;;;;;;;
34006;10237421;Lui Aout;;;;;;;;
34007;10237423;voie CFF;;;;;;;;
34008;10237425;Tri;;;;;;;;
34009;10237427;Chevreuil;;;;;;;;
34010;10237429;Plan Passe;;;;;;;;
34011;10237431;Replan;;;;;;;;
34012;10237433;Planfi;;;;;;;;
34013;10237435;Cantonale;;;;;;;;
34014;10237437;Queu;;;;;;;;
34015;10237438;Aproz;;;;;;;;
34016;10237440;Golette;;;;;;;;
34017;10237441;Saille;;;;;;;;
34018;10237442;Chamosentse;;;;;;;;
34019;10237445;Champs Seigle;;;;;;;;
34020;10237446;Debord;;;;;;;;
34021;10237449;Chetres;;;;;;;;
34022;10237450;Farere;;;;;;;;
34023;10237453;Pres Fasse;;;;;;;;
34024;10237454;Gru;http://www.wikidata.org/entity/Q12750557;Gru;masculin;1973-03-08T00:00:00Z;2019-09-09T00:00:00Z;http://www.wikidata.org/entity/Q747470;http://www.wikidata.org/entity/Q189419;
34025;10237457;Sarments;;;;;;;;
34026;10237458;Dechetterie;;;;;;;;
34027;10237461;Saviesans;;;;;;;;
34028;10237462;Tsoume;;;;;;;;
34029;10237465;Terrasses;;;;;;;;
34030;10237466;Pres Pierres;;;;;;;;
34031;10237469;Tsables;;;;;;;;
34032;10237471;Traverse;;;;;;;;
34033;10237473;Vaques;;;;;;;;
34034;10237475;Neuzin;;;;;;;;
34035;10237477;Vergers;;;;;;;;
34036;10237479;Salenday;;;;;;;;
34037;10237481;Chenal;;;;;;;;
34038;10237483;Tsantonnaire;;;;;;;;
34039;10237485;Domaine;;;;;;;;
34040;10237487;Vetreuse;;;;;;;;
34041;10237489;Remaniement;;;;;;;;
34042;10237491;Afforets;;;;;;;;
34043;10237493;Chenes;;;;;;;;
34044;10237495;Coyes;;;;;;;;
34045;10237497;Berge Rhone;;;;;;;;
34046;10237498;Beauperier;;;;;;;;
34047;10237499;Cretes Saille;;;;;;;;
34048;10237501;Bon;;;;;;;;
34049;10237502;Cor;;;;;;;;
34050;10237503;Pres Bron;;;;;;;;
34051;10237506;Gotette;;;;;;;;
34052;10237507;Betson;;;;;;;;
34053;10237510;Mury;;;;;;;;
34054;10237511;Bisse 1420;;;;;;;;
34055;10237515;Chatelard;;;;;;;;
34056;10237519;Chatillon;;;;;;;;
34057;10237523;Fenestral;;;;;;;;
34058;10237527;Fontannet;;;;;;;;
34059;10237531;Motela;;;;;;;;
34060;10237535;Pas Leu;;;;;;;;
34061;10237539;Pre;;;;;;;;
34062;10237543;Sapi;;;;;;;;
34063;10237547;Verolet;;;;;;;;
34064;10237551;Planches Amont;;;;;;;;
34065;10237580;Dranse;;;;;;;;
34066;10237584;Vignes;;;;;;;;
34067;10237586;Usine;;;;;;;;
34068;10237588;Bisse;http://www.wikidata.org/entity/Q28167519;Bisse;masculin;1987-06-19T00:00:00Z;;http://www.wikidata.org/entity/Q1826223;;
34069;10237590;Maggieres;;;;;;;;
34070;10237592;Goron;;;;;;;;
34071;10237594;Zenayes;;;;;;;;
34072;10237596;Reservoir;;;;;;;;
34073;10237598;Bisse;http://www.wikidata.org/entity/Q28167519;Bisse;masculin;1987-06-19T00:00:00Z;;http://www.wikidata.org/entity/Q1826223;;
34074;10237600;Tsenet;;;;;;;;
34075;10237602;Beulet;;;;;;;;
34076;10237606;Berges;;;;;;;;
34077;10237607;Berenger;;;;;;;;
34078;10237610;Pres Neufs;;;;;;;;
34079;10237614;Combettes;;;;;;;;
34080;10237618;Planisses;;;;;;;;
34081;10237621;Bouzerou;;;;;;;;
34082;10237622;Poiriers;;;;;;;;
34083;10237623;Prafenne;;;;;;;;
34084;10237625;Poutafontana;;;;;;;;
34085;10237626;Milieu;http://www.wikidata.org/entity/Q21545158;Milieu;masculin;http://www.wikidata.org/.well-known/genid/05fbd2f6dad9ca2e66d3efbf08c2f0b0;1570-01-01T00:00:00Z;;;
34086;10237629;Mayens Rechy;;;;;;;;
34087;10237630;Daval;;;;;;;;
34088;10237633;Inson;http://www.wikidata.org/entity/Q3151591;Inson;masculin;1120-01-01T00:00:00Z;1198-11-29T00:00:00Z;;;
34089;10237634;Anchette Alaman;;;;;;;;
34090;10237635;Planets;;;;;;;;
34091;10237637;Stand;;;;;;;;
34092;10237638;Pra Matti;;;;;;;;
34093;10237639;Capenu;;;;;;;;
34094;10237642;Maurice;http://www.wikidata.org/entity/Q181764;Maurice;masculin;0539-01-01T00:00:00Z;0602-11-30T00:00:00Z;http://www.wikidata.org/entity/Q372545;http://www.wikidata.org/entity/Q209349;
34095;10237643;Chateau Eau;;;;;;;;
34096;10237645;Gouille;;;;;;;;
34097;10237646;Tovachiere;;;;;;;;
34098;10237647;Stand;;;;;;;;
34099;10237649;Champs Longs;;;;;;;;
34100;10237650;Tsandinan;;;;;;;;
34101;10237651;Barrage;;;;;;;;
34102;10237653;Courtis Clos;;;;;;;;
34103;10237654;Carles;;;;;;;;
34104;10237655;Mauvoisin;;;;;;;;
34105;10237656;Euloz;;;;;;;;
34106;10237657;Roseaux;;;;;;;;
34107;10237658;Gramounirs;;;;;;;;
34108;10237659;Liapey;;;;;;;;
34109;10237660;Berge Nord;;;;;;;;
34110;10237661;Vergers;;;;;;;;
34111;10237662;Grands Rayes;;;;;;;;
34112;10237664;Berge Sud;;;;;;;;
34113;10237666;Darnona;;;;;;;;
34114;10237668;Buitonne;;;;;;;;
34115;10237670;Crettaz;;;;;;;;
34116;10237672;Canal Filtrations;;;;;;;;
34117;10237674;Pierre;http://www.wikidata.org/entity/Q33923;Pierre;masculin;0000-01-01T00:00:00Z;0065-01-01T00:00:00Z;http://www.wikidata.org/entity/Q501773;http://www.wikidata.org/entity/Q18287233;
34118;10237675;Torrent Jean;;;;;;;;
34119;10237676;Beudon;;;;;;;;
34120;10237678;Morts;;;;;;;;
34121;10237680;Chambenay;;;;;;;;
34122;10237683;Bellaines;;;;;;;;
34123;10237684;Barre;;;;;;;;
34124;10237686;R  M  Rilke;;;;;;;;
34125;10237687;Combales;;;;;;;;
34126;10237688;Gru;http://www.wikidata.org/entity/Q12750557;Gru;masculin;1973-03-08T00:00:00Z;2019-09-09T00:00:00Z;http://www.wikidata.org/entity/Q747470;http://www.wikidata.org/entity/Q189419;
34127;10237690;Mandolire;;;;;;;;
34128;10237691;Croisettes;;;;;;;;
34129;10237692;Cambuse;;;;;;;;
34130;10237694;Bernunes;;;;;;;;
34131;10237695;Ecottins;;;;;;;;
34132;10237696;Cible;;;;;;;;
34133;10237698;Pontis;;;;;;;;
34134;10237699;Forets;;;;;;;;
34135;10237700;Comballe;;;;;;;;
34136;10237702;Corin;;;;;;;;
34137;10237703;Ardon;http://www.wikidata.org/entity/Q1238544;Ardon;masculin;0783-01-01T00:00:00Z;0843-03-01T00:00:00Z;;http://www.wikidata.org/entity/Q379780;
34138;10237704;Combe Enfer;;;;;;;;
34139;10237705;Bernard;http://www.wikidata.org/entity/Q137242;Bernard;masculin;1994-09-08T00:00:00Z;;http://www.wikidata.org/entity/Q42800;;
34140;10237706;Bonne Eau;;;;;;;;
34141;10237708;Gouille Est;;;;;;;;
34142;10237709;Dussin;;;;;;;;
34143;10237710;Bovereche;;;;;;;;
34144;10237712;Gouille Ouest;;;;;;;;
34145;10237714;Clives;;;;;;;;
34146;10237716;Champ Scex;;;;;;;;
34147;10237718;Cholefras;;;;;;;;
34148;10237720;Rideau Abri;;;;;;;;
34149;10237722;Contsettes;;;;;;;;
34150;10237723;Mayen Lotton;;;;;;;;
34151;10237724;Auto;;;;;;;;
34152;10237726;Fonditsan;;;;;;;;
34153;10237727;Plamont;;;;;;;;
34154;10237728;Ormeaux;;;;;;;;
34155;10237730;Goubert;;;;;;;;
34156;10237731;Sorniot;;;;;;;;
34157;10237732;Source;;;;;;;;
34158;10237734;Colausinte;;;;;;;;
34159;10237735;Tsampa;;;;;;;;
34160;10237736;Chevres;;;;;;;;
34161;10237738;Roualle;;;;;;;;
34162;10237739;Avasiers;;;;;;;;
34163;10237742;Tor;;;;;;;;
34164;10237743;Bogues;;;;;;;;
34165;10237746;Louaye;;;;;;;;
34166;10237747;Grands Glariers;;;;;;;;
34167;10237748;Surveillant;;;;;;;;
34168;10237750;Pirra Ban;;;;;;;;
34169;10237751;ilots;;;;;;;;
34170;10237752;Scex;;;;;;;;
34171;10237754;Pirratintse;;;;;;;;
34172;10237756;Traverse Champmasse;;;;;;;;
34173;10237758;Tovachiere;;;;;;;;
34174;10237762;Tsahe;;;;;;;;
34175;10237766;Tsambrayer;;;;;;;;
34176;10237770;Valencon;;;;;;;;
34177;10237774;Vallire;;;;;;;;
34178;10237778;Zeinson;;;;;;;;
34179;10237783;Canards;;;;;;;;
34180;10237797;Gilliards;;;;;;;;
34181;10237802;Genevriere;;;;;;;;
34182;10237803;Niord;;;;;;;;
34183;10237808;Gros Moulin;;;;;;;;
34184;10237842;Palud;;;;;;;;
34185;10237843;Vignes;;;;;;;;
34186;10237844;Singes;;;;;;;;
34187;10237849;Fruitiere;;;;;;;;
34188;10237850;Brit;;;;;;;;
34189;10237851;Maire;;;;;;;;
34190;10237852;Cossonay;;;;;;;;
34191;10237853;Marais;;;;;;;;
34192;10237854;Lagrange;;;;;;;;
34193;10237862;Troille;;;;;;;;
34194;10237863;Ogoz;;;;;;;;
34195;10237864;Roche Ronde;;;;;;;;
34196;10237869;Roches Plates;;;;;;;;
34197;10237872;Chatonneyre;;;;;;;;
34198;10237873;Cherpeneau;;;;;;;;
34199;10237874;Creux Vallais;;;;;;;;
34200;10237875;Cure Attalens;;;;;;;;
34201;10237876;Chantemerle;;;;;;;;
34202;10237877;Roches Plates;;;;;;;;
34203;10237878;Rochettes;;;;;;;;
34204;10237879;Corseaux;;;;;;;;
34205;10237882;Forchy;;;;;;;;
34206;10237883;Allours;;;;;;;;
34207;10237884;Cret Moran;;;;;;;;
34208;10237915;Rabudet;;;;;;;;
34209;10237927;Noyers;;;;;;;;
34210;10237986;Belles Combes;;;;;;;;
34211;10237987;Chabloz;;;;;;;;
34212;10237988;College;;;;;;;;
34213;10237989;Carre;;;;;;;;
34214;10237990;Celigny;;;;;;;;
34215;10237991;Chedonnaz;;;;;;;;
34216;10237992;Beroud;;;;;;;;
34217;10237994;Feuillerat;;;;;;;;
34218;10237995;Grands Plans;;;;;;;;
34219;10237996;Planquirin;;;;;;;;
34220;10237997;Fenils;;;;;;;;
34221;10237999;Brevalle;;;;;;;;
34222;10238006;Chenalles;;;;;;;;
34223;10238008;Desla Praz;;;;;;;;
34224;10238009;Vernes;;;;;;;;
34225;10238010;Rebaux;;;;;;;;
34226;10238012;Chatonnays;;;;;;;;
34227;10238013;Fourroux;;;;;;;;
34228;10238014;Bugnons;;;;;;;;
34229;10238016;Flueli;;;;;;;;
34230;10238028;Riond Bochat;;;;;;;;
34231;10238030;Praz;;;;;;;;
34232;10238031;Oppens;;;;;;;;
34233;10238032;Piatare;;;;;;;;
34234;10238040;Galatry;;;;;;;;
34235;10238041;Roches;;;;;;;;
34236;10238042;Marronniers;;;;;;;;
34237;10238043;Benneville;;;;;;;;
34238;10238045;Chateaux;;;;;;;;
34239;10238047;Bois;;;;;;;;
34240;10238048;Rossillonnes;;;;;;;;
34241;10238049;Ruaz;;;;;;;;
34242;10238052;Anes;;;;;;;;
34243;10238053;Meilles;;;;;;;;
34244;10238054;Toches;;;;;;;;
34245;10238055;Militaire;;;;;;;;
34246;10238059;Barbire;;;;;;;;
34247;10238061;Tumeriau;;;;;;;;
34248;10238062;Menhir;;;;;;;;
34249;10238078;Mi Coteau;;;;;;;;
34250;10238080;Leman;;;;;;;;
34251;10238090;Pont Grilly;;;;;;;;
34252;10238091;Syndic;;;;;;;;
34253;10238092;Creuzon;;;;;;;;
34254;10238104;Plage;;;;;;;;
34255;10238105;Chevressy;;;;;;;;
34256;10238110;Cuarny;;;;;;;;
34257;10238114;Gravaz;;;;;;;;
34258;10238117;Graveline;;;;;;;;
34259;10238121;Batellerie;;;;;;;;
34260;10238122;Thoile;;;;;;;;
34261;10238133;Vernes;;;;;;;;
34262;10238140;Mujon;;;;;;;;
34263;10238144;Hoog;;;;;;;;
34264;10238208;Dessus Moulins;;;;;;;;
34265;10238211;Or;;;;;;;;
34266;10238213;Jura;;;;;;;;
34267;10238214;Buttin;;;;;;;;
34268;10238215;Cure;;;;;;;;
34269;10238216;Gare;;;;;;;;
34270;10238217;Four;;;;;;;;
34271;10238218;Milieu;http://www.wikidata.org/entity/Q21545158;Milieu;masculin;http://www.wikidata.org/.well-known/genid/05fbd2f6dad9ca2e66d3efbf08c2f0b0;1570-01-01T00:00:00Z;;;
34272;10238219;Punaise;;;;;;;;
34273;10238236;Chatonnay;;;;;;;;
34274;10238379;Hirondelles;;;;;;;;
34275;10238380;Joux;;;;;;;;
34276;10238635;Soulce;;;;;;;;
34277;10238636;Cloutiers;;;;;;;;
34278;10238637;Principale;;;;;;;;
34279;10238638;Fahy;;;;;;;;
34280;10238639;Cloutiers;;;;;;;;
34281;10238640;Soulce;;;;;;;;
34282;10238641;Principale;;;;;;;;
34283;10238642;Principale;;;;;;;;
34284;10238643;Cornat;;;;;;;;
34285;10238645;Gare;;;;;;;;
34286;10238646;Gare;;;;;;;;
34287;10238647;Cornat;;;;;;;;
34288;10238648;Eglise;;;;;;;;
34289;10238649;Pran;http://www.wikidata.org/entity/Q3111264;Pran;masculin;1920-02-12T00:00:00Z;2013-07-12T00:00:00Z;http://www.wikidata.org/entity/Q987;http://www.wikidata.org/entity/Q6547573;
34290;10238650;Pran;http://www.wikidata.org/entity/Q3111264;Pran;masculin;1920-02-12T00:00:00Z;2013-07-12T00:00:00Z;http://www.wikidata.org/entity/Q987;http://www.wikidata.org/entity/Q6547573;
34291;10238651;Cornat;;;;;;;;
34292;10238652;Brue;;;;;;;;
34293;10238653;Avenir;;;;;;;;
34294;10238654;Eglise;;;;;;;;
34295;10238655;Cornat;;;;;;;;
34296;10238656;Brue;;;;;;;;
34297;10238657;Avenir;;;;;;;;
34298;10238659;Pecal;;;;;;;;
34299;10238660;Mervelier;;;;;;;;
34300;10238661;Mervelier;;;;;;;;
34301;10238662;Coinat;;;;;;;;
34302;10238663;Pecal;;;;;;;;
34303;10238664;Coinat;;;;;;;;
34304;10238665;Pecal;;;;;;;;
34305;10238666;Chateau;;;;;;;;
34306;10238667;Fahy;;;;;;;;
34307;10238668;Chateau;;;;;;;;
34308;10240224;Ville;;;;;;;;
34309;10240228;Verda;;;;;;;;
34310;10240237;Euzanne;;;;;;;;
34311;10240240;Collatel;;;;;;;;
34312;10240241;Ville;;;;;;;;
34313;10240286;Tuilerie;;;;;;;;
34314;10240287;Creux;;;;;;;;
34315;10240291;Arc Ciel;;;;;;;;
34316;10240293;Etrablon;;;;;;;;
34317;10240295;Arc Ciel;;;;;;;;
34318;10240398;College;;;;;;;;
34319;10240402;Hans Liebherr;http://www.wikidata.org/entity/Q78241;Hans Liebherr;masculin;1915-04-01T00:00:00Z;1993-10-07T00:00:00Z;http://www.wikidata.org/entity/Q14805;http://www.wikidata.org/entity/Q68308;
34320;10240406;Bagne;;;;;;;;
34321;10240415;Bioleretta;;;;;;;;
34322;10240426;Echarpe;;;;;;;;
34323;10240428;Grenier Gresalley;;;;;;;;
34324;10240429;Revers Baret;;;;;;;;
34325;10240460;Autobahn A16;;;;;;;;
34326;10240466;Bern Auto T6;;;;;;;;
34327;10240471;Crenod;;;;;;;;
34328;10240472;Croix;;;;;;;;
34329;10240474;Chaney;;;;;;;;
34330;10240475;Milieu;http://www.wikidata.org/entity/Q21545158;Milieu;masculin;http://www.wikidata.org/.well-known/genid/05fbd2f6dad9ca2e66d3efbf08c2f0b0;1570-01-01T00:00:00Z;;;
34331;10240476;Monument;;;;;;;;
34332;10240481;Chessy;;;;;;;;
34333;10240482;Cotterd;;;;;;;;
34334;10240484;Jor;;;;;;;;
34335;10240485;Faufille;;;;;;;;
34336;10240486;Achat;;;;;;;;
34337;10240487;Essert Fourgon;;;;;;;;
34338;10240488;Chevres;;;;;;;;
34339;10240489;Eaux;;;;;;;;
34340;10240490;Col Jaman;;;;;;;;
34341;10240491;Gros Nermont;;;;;;;;
34342;10240492;Paccot;;;;;;;;
34343;10240493;Tallo;;;;;;;;
34344;10240508;Roche Martin;;;;;;;;
34345;10240516;Corbettaz;;;;;;;;
34346;10240517;Anes;;;;;;;;
34347;10240519;Burtigny;;;;;;;;
34348;10240523;Clavalles;;;;;;;;
34349;10240527;Rouge Terre;;;;;;;;
34350;10240528;Fayet;;;;;;;;
34351;10240529;Paris;http://www.wikidata.org/entity/Q520621;Paris;masculin;1967-10-29T00:00:00Z;;http://www.wikidata.org/entity/Q62;;
34352;10240547;Paturages;;;;;;;;
34353;10240559;Auto A5;;;;;;;;
34354;10240564;Pierre;http://www.wikidata.org/entity/Q33923;Pierre;masculin;0000-01-01T00:00:00Z;0065-01-01T00:00:00Z;http://www.wikidata.org/entity/Q501773;http://www.wikidata.org/entity/Q18287233;
34355;10240566;Derriere Ville;;;;;;;;
34356;10240567;Diesse;;;;;;;;
34357;10240570;Derriere Ville;;;;;;;;
34358;10240571;Diesse;;;;;;;;
34359;10240574;Pierre;http://www.wikidata.org/entity/Q33923;Pierre;masculin;0000-01-01T00:00:00Z;0065-01-01T00:00:00Z;http://www.wikidata.org/entity/Q501773;http://www.wikidata.org/entity/Q18287233;
34360;10240575;Lamboing;;;;;;;;
34361;10240579;Lamboing;;;;;;;;
34362;10240583;Preles;;;;;;;;
34363;10240587;Preles;;;;;;;;
34364;10240634;Sauge;;;;;;;;
34365;10240638;Sauge;;;;;;;;
34366;10240642;Oeuchettes;;;;;;;;
34367;10240646;Oeuchettes;;;;;;;;
34368;10240647;Principale;;;;;;;;
34369;10240650;Principale;;;;;;;;
34370;10240737;Derriere Montet;;;;;;;;
34371;10240741;Derriere Montet;;;;;;;;
34372;10240803;Boerens;;;;;;;;
34373;10240804;Grands Pres;;;;;;;;
34374;10240810;Loes;;;;;;;;
34375;10240865;Minotaure;;;;;;;;
34376;10240867;s;;;;;;;;
34377;10240870;Lievres;;;;;;;;
34378;10240959;Tuilliere;;;;;;;;
34379;10241087;Perreux Nord CFF;;;;;;;;
34380;10241089;Raye;http://www.wikidata.org/entity/Q28071144;Raye;féminin;1997-10-24T00:00:00Z;;http://www.wikidata.org/entity/Q2361392;;
34381;10241120;Derriere Clarens;;;;;;;;
34382;10241121;Joux;;;;;;;;
34383;10241122;Transversale;;;;;;;;
34384;10241123;Verte Rive;;;;;;;;
34385;10241124;Pontets;;;;;;;;
34386;10241125;Bocherex;;;;;;;;
34387;10241126;Clos Chillon;;;;;;;;
34388;10241127;Parc Donner;;;;;;;;
34389;10241131;Basset;;;;;;;;
34390;10241132;Revers Planniaz;;;;;;;;
34391;10241133;Gare Territet;;;;;;;;
34392;10241134;Superieur;;;;;;;;
34393;10241135;Escaliers Collonge;;;;;;;;
34394;10241136;Escaliers Pension Elisabeth;;;;;;;;
34395;10241174;Escaliers Auberge;;;;;;;;
34396;10241175;Escaliers Hotel Suisse;;;;;;;;
34397;10241176;Escaliers Muraz;;;;;;;;
34398;10241177;Escaliers Vernet;;;;;;;;
34399;10241178;Escaliers Anciens Moulins;;;;;;;;
34400;10241179;Escaliers Bugnon;;;;;;;;
34401;10241180;Escaliers Flon;;;;;;;;
34402;10241181;Fonciere;;;;;;;;
34403;10241273;Gare Clarens;;;;;;;;
34404;10241274;Gare Montreux;;;;;;;;
34405;10241275;Gare Territet;;;;;;;;
34406;10241277;Rue Industrielle;;;;;;;;
34407;10241346;Windsor;http://www.wikidata.org/entity/Q8024556;Windsor;masculin;;;;;
34408;10241347;Anciennes Imprimeries;;;;;;;;
34409;10241348;Villa Bains;;;;;;;;
34410;10241352;Villas Dubochet;;;;;;;;
34411;10241353;Chessy;;;;;;;;
34412;10241354;Transversale;;;;;;;;
34413;10241355;Sauderan;;;;;;;;
34414;10241356;Soladier;;;;;;;;
34415;10241357;Pontets;;;;;;;;
34416;10241358;Verraux;;;;;;;;
34417;10241359;Toboggan;;;;;;;;
34418;10241380;Nermont;;;;;;;;
34419;10241390;Vieux Chemin Montreux Glion;;;;;;;;
34420;10241484;Aubepines;;;;;;;;
34421;10241485;Reposoir;;;;;;;;
34422;10241575;Oree;;;;;;;;
34423;10241578;Centre Village;;;;;;;;
34424;10241580;Oree;;;;;;;;
34425;10241581;Nasieux;;;;;;;;
34426;10241582;Combes;;;;;;;;
34427;10241583;Breuil;;;;;;;;
34428;10241584;Nasieux;;;;;;;;
34429;10241592;Oree;;;;;;;;
34430;10241594;Oree;;;;;;;;
34431;10241604;Pre Maco;;;;;;;;
34432;10241606;Portette;;;;;;;;
34433;10241607;Corbets;;;;;;;;
34434;10241609;Rochats;;;;;;;;
34435;10241610;Tuiliere;;;;;;;;
34436;10241611;ecole normale;;;;;;;;
34437;10241612;Bonhomme;;;;;;;;
34438;10241615;Deurres;;;;;;;;
34439;10241616;Biolles;;;;;;;;
34440;10241618;Boubin;;;;;;;;
34441;10241619;Pre Louiset;;;;;;;;
34442;10241621;Menees;;;;;;;;
34443;10241622;Merveilleux;;;;;;;;
34444;10241623;Trois Cheminees;;;;;;;;
34445;10241624;Racine;;;;;;;;
34446;10241626;Rechille;;;;;;;;
34447;10241660;Muriers;;;;;;;;
34448;10241698;Touliere;;;;;;;;
34449;10241700;Cote;;;;;;;;
34450;10241704;23 Juin;;;;;;;;
34451;10241705;23 Juin;;;;;;;;
34452;10241707;Village;;;;;;;;
34453;10241742;Tilleul;;;;;;;;
34454;10241781;Savonnerie;;;;;;;;
34455;10241840;Longs Champs;;;;;;;;
34456;10242084;Joy;http://www.wikidata.org/entity/Q11226026;Joy;masculin;1985-04-15T00:00:00Z;;http://www.wikidata.org/entity/Q336438;;
34457;10242093;Alpes;;;;;;;;
34458;10242307;RILLIET;;;;;;;;
34459;10242309;Praz Roud;;;;;;;;
34460;10242310;Bataille;;;;;;;;
34461;10242312;Guignarda;;;;;;;;
34462;10242318;Cheneau;;;;;;;;
34463;10242319;Champvent;;;;;;;;
34464;10242320;Conduites Dessus;;;;;;;;
34465;10242357;Fleoles;;;;;;;;
34466;10242358;Byron;http://www.wikidata.org/entity/Q102282741;Byron;masculin;;;;;
34467;10242381;Bon Port;;;;;;;;
34468;10242382;Chamossalaz;;;;;;;;
34469;10242383;Chapelle;http://www.wikidata.org/entity/Q62085197;Chapelle;masculin;;;;;
34470;10242384;Gare Clarens;;;;;;;;
34471;10242385;Gare Jaman;;;;;;;;
34472;10242387;Four;;;;;;;;
34473;10242388;Sauderan;;;;;;;;
34474;10242390;Baties;;;;;;;;
34475;10242391;Communs Clarens;;;;;;;;
34476;10242392;Gorges Chauderon;;;;;;;;
34477;10242409;Grandes Planches;;;;;;;;
34478;10242410;Leppes;;;;;;;;
34479;10242411;Tennis;;;;;;;;
34480;10242412;Vaux Bessy;;;;;;;;
34481;10242413;Bristol;;;;;;;;
34482;10242414;Chateau Chatelard;;;;;;;;
34483;10242416;Cret Pionnex;;;;;;;;
34484;10242417;Parc Europe;;;;;;;;
34485;10242418;Vignelin;;;;;;;;
34486;10242419;Nermont;;;;;;;;
34487;10242420;Pallens;;;;;;;;
34488;10242571;Gourmande;;;;;;;;
34489;10242572;Maigroge;;;;;;;;
34490;10242576;Tangente;;;;;;;;
34491;10242583;Rochettes;;;;;;;;
34492;10242616;Autobahn A5;;;;;;;;
34493;10242632;Station electrique;;;;;;;;
34494;10242636;Station electrique;;;;;;;;
34495;10242640;Reservoir Paul;;;;;;;;
34496;10242716;Montee Carignan;;;;;;;;
34497;10242775;Sujet;;;;;;;;
34498;10242972;Colline;;;;;;;;
34499;10242973;Etang;;;;;;;;
34500;10242975;Fos;;;;;;;;
34501;10242981;Terravet;;;;;;;;
34502;10242982;Plantages;;;;;;;;
34503;10242983;Etang;;;;;;;;
34504;10242985;Belvedere;;;;;;;;
34505;10242986;Allee Paul Budry;;;;;;;;
